sim_id,condition,parameter,median
27,1,a,3.1828100000000004
27,2,a,3.98463
27,3,a,2.9881450000000003
27,4,a,9.467740000000001
27,1,bias,0.5561229999999999
27,2,bias,0.581717
27,3,bias,0.547531
27,4,bias,0.3614465
27,1,ndt,1.8067600000000001
27,2,ndt,0.49193899999999996
27,3,ndt,1.5520150000000001
27,4,ndt,2.014685
27,1,v,1.150395
27,2,v,2.6407450000000003
27,3,v,1.11989
27,4,v,5.48592
