sim_id,condition,parameter,median
6,1,a,3.86967
6,2,a,4.581695
6,3,a,3.4793150000000006
6,4,a,3.6675750000000003
6,1,bias,0.453893
6,2,bias,0.516049
6,3,bias,0.421555
6,4,bias,0.426803
6,1,ndt,1.3667000000000002
6,2,ndt,0.8382879999999999
6,3,ndt,0.9633285
6,4,ndt,1.1251450000000003
6,1,v,2.5100100000000003
6,2,v,3.077675
6,3,v,-0.360936
6,4,v,0.989728
