sim_id,condition,parameter,median
17,1,a,3.15808
17,2,a,4.0205
17,3,a,3.7723750000000003
17,4,a,6.854715000000001
17,1,bias,0.46005699999999994
17,2,bias,0.39000749999999995
17,3,bias,0.46070599999999995
17,4,bias,0.4984635
17,1,ndt,0.7936349999999999
17,2,ndt,2.19015
17,3,ndt,0.723159
17,4,ndt,1.6283400000000001
17,1,v,1.9587750000000002
17,2,v,5.216805000000001
17,3,v,0.6240865
17,4,v,3.8273550000000003
