sim_id,condition,parameter,median
37,1,a,2.9861700000000004
37,2,a,3.2243850000000003
37,3,a,3.1734600000000004
37,4,a,2.5236
37,1,bias,0.5539195
37,2,bias,0.7141700000000001
37,3,bias,0.4978395
37,4,bias,0.532449
37,1,ndt,0.20784599999999998
37,2,ndt,0.731009
37,3,ndt,1.7861950000000002
37,4,ndt,0.993868
37,1,v,1.1214050000000002
37,2,v,2.114235
37,3,v,1.4719350000000002
37,4,v,0.316277
