sim_id,condition,parameter,median
19,1,a,2.990735
19,2,a,3.1373250000000006
19,3,a,2.4778000000000002
19,4,a,2.50857
19,1,bias,0.38837049999999995
19,2,bias,0.5335319999999999
19,3,bias,0.46542399999999995
19,4,bias,0.5170775
19,1,ndt,0.6180905
19,2,ndt,0.957533
19,3,ndt,0.89442
19,4,ndt,1.758755
19,1,v,2.1633400000000003
19,2,v,0.9833554999999999
19,3,v,1.610575
19,4,v,1.1332050000000002
