sim_id,condition,parameter,median
43,1,a,6.916365000000001
43,2,a,3.346115
43,3,a,3.1906000000000003
43,4,a,4.0098400000000005
43,1,bias,0.4125375
43,2,bias,0.43622649999999996
43,3,bias,0.609595
43,4,bias,0.640347
43,1,ndt,1.90205
43,2,ndt,1.2476
43,3,ndt,0.9169510000000001
43,4,ndt,1.63901
43,1,v,4.2248
43,2,v,1.020565
43,3,v,2.02011
43,4,v,2.429265
