sim_id,condition,parameter,median
15,1,a,3.189285
15,2,a,3.04854
15,3,a,6.581370000000001
15,4,a,2.6144350000000003
15,1,bias,0.45056150000000006
15,2,bias,0.49924749999999996
15,3,bias,0.4696555
15,4,bias,0.5021595
15,1,ndt,1.19584
15,2,ndt,0.32553899999999997
15,3,ndt,2.342385
15,4,ndt,2.0857050000000004
15,1,v,2.26635
15,2,v,2.2768050000000004
15,3,v,2.65804
15,4,v,2.9542350000000006
