sim_id,condition,parameter,median
8,1,a,2.6034500000000005
8,2,a,6.598565000000001
8,3,a,6.383235000000001
8,4,a,3.044045
8,1,bias,0.435227
8,2,bias,0.4979915
8,3,bias,0.475136
8,4,bias,0.453364
8,1,ndt,0.9364174999999999
8,2,ndt,2.032045
8,3,ndt,1.298805
8,4,ndt,2.7607000000000004
8,1,v,1.3813650000000002
8,2,v,3.553345
8,3,v,5.671195000000001
8,4,v,1.108125
