sim_id,condition,parameter,median
21,1,a,2.42349
21,2,a,2.5870450000000003
21,3,a,3.3065500000000005
21,4,a,2.9457500000000003
21,1,bias,0.4943265
21,2,bias,0.4800625
21,3,bias,0.3732375
21,4,bias,0.5447029999999999
21,1,ndt,0.4553065
21,2,ndt,0.7844129999999999
21,3,ndt,1.597585
21,4,ndt,3.1634850000000005
21,1,v,2.8234000000000004
21,2,v,2.39135
21,3,v,1.7176850000000001
21,4,v,2.7822050000000003
