sim_id,condition,parameter,median
35,1,a,3.7059
35,2,a,3.8532550000000003
35,3,a,2.81088
35,4,a,1.8885800000000001
35,1,bias,0.423643
35,2,bias,0.5176335
35,3,bias,0.44425649999999994
35,4,bias,0.468347
35,1,ndt,1.839155
35,2,ndt,1.5988850000000001
35,3,ndt,1.6438100000000002
35,4,ndt,2.0421400000000003
35,1,v,1.1687750000000001
35,2,v,1.59869
35,3,v,3.30581
35,4,v,1.5307400000000002
