sim_id,condition,parameter,median
44,1,a,2.488865
44,2,a,2.70018
44,3,a,2.9087500000000004
44,4,a,2.9653500000000004
44,1,bias,0.490288
44,2,bias,0.5055179999999999
44,3,bias,0.4594935
44,4,bias,0.49740149999999994
44,1,ndt,2.663965
44,2,ndt,1.7183900000000003
44,3,ndt,1.62974
44,4,ndt,0.5515855000000001
44,1,v,2.117655
44,2,v,1.2374850000000002
44,3,v,3.469805
44,4,v,2.834375
