sim_id,condition,parameter,median
2,1,a,2.4143100000000004
2,2,a,3.08341
2,3,a,2.7964450000000003
2,4,a,2.29026
2,1,bias,0.525477
2,2,bias,0.6684915
2,3,bias,0.5948315
2,4,bias,0.448932
2,1,ndt,1.886415
2,2,ndt,2.13211
2,3,ndt,0.9575579999999999
2,4,ndt,1.501365
2,1,v,2.88526
2,2,v,2.54496
2,3,v,1.3408
2,4,v,0.411076
