sim_id,condition,parameter,median
25,1,a,4.923295
25,2,a,7.274875000000001
25,3,a,2.9668900000000002
25,4,a,2.7923150000000003
25,1,bias,0.46027450000000003
25,2,bias,0.39597099999999996
25,3,bias,0.463534
25,4,bias,0.518658
25,1,ndt,2.042425
25,2,ndt,1.3544
25,3,ndt,1.1616900000000001
25,4,ndt,1.1117650000000001
25,1,v,3.64513
25,2,v,6.146255
25,3,v,-0.5934649999999999
25,4,v,2.338185
