sim_id,condition,parameter,median
31,1,a,3.1576450000000005
31,2,a,2.45521
31,3,a,3.671835
31,4,a,4.720555
31,1,bias,0.42616750000000003
31,2,bias,0.5699015000000001
31,3,bias,0.46597
31,4,bias,0.543762
31,1,ndt,2.488195
31,2,ndt,2.0387850000000003
31,3,ndt,0.599493
31,4,ndt,0.459001
31,1,v,2.6327350000000003
31,2,v,1.6803400000000002
31,3,v,1.7828100000000002
31,4,v,4.481615
