sim_id,condition,parameter,median
38,1,a,2.477015
38,2,a,5.097010000000001
38,3,a,3.4497350000000004
38,4,a,2.637805
38,1,bias,0.49366049999999995
38,2,bias,0.5298829999999999
38,3,bias,0.488989
38,4,bias,0.4268115
38,1,ndt,1.14708
38,2,ndt,2.082345
38,3,ndt,2.524075
38,4,ndt,0.7401895000000001
38,1,v,1.85217
38,2,v,4.205345
38,3,v,1.430895
38,4,v,2.14591
