sim_id,condition,parameter,median
14,1,a,3.028625
14,2,a,3.2894000000000005
14,3,a,3.5865100000000005
14,4,a,2.757135
14,1,bias,0.554532
14,2,bias,0.51859
14,3,bias,0.392985
14,4,bias,0.49472399999999994
14,1,ndt,1.99188
14,2,ndt,1.2151
14,3,ndt,2.4886550000000005
14,4,ndt,2.77686
14,1,v,0.576947
14,2,v,1.7764950000000002
14,3,v,1.8097500000000002
14,4,v,3.0390250000000005
