sim_id,condition,parameter,median
3,1,a,3.21783
3,2,a,3.0228650000000004
3,3,a,3.5822650000000005
3,4,a,3.1982550000000005
3,1,bias,0.5019119999999999
3,2,bias,0.48076399999999997
3,3,bias,0.4994305
3,4,bias,0.495166
3,1,ndt,2.2482900000000003
3,2,ndt,1.8292400000000002
3,3,ndt,1.63254
3,4,ndt,2.654755
3,1,v,1.19453
3,2,v,1.2204700000000002
3,3,v,1.5883800000000001
3,4,v,2.156015
