sim_id,condition,parameter,median
28,1,a,2.689845
28,2,a,4.01938
28,3,a,3.5068200000000003
28,4,a,6.287375000000001
28,1,bias,0.529946
28,2,bias,0.5432414999999999
28,3,bias,0.5161935
28,4,bias,0.4851445
28,1,ndt,0.8934899999999999
28,2,ndt,2.747415
28,3,ndt,0.908908
28,4,ndt,0.8945099999999999
28,1,v,2.034365
28,2,v,2.83962
28,3,v,2.135325
28,4,v,4.6841550000000005
