sim_id,condition,parameter,median
34,1,a,3.65601
34,2,a,2.7875
34,3,a,3.0743100000000005
34,4,a,4.8969000000000005
34,1,bias,0.455457
34,2,bias,0.531529
34,3,bias,0.481404
34,4,bias,0.537628
34,1,ndt,2.5231850000000002
34,2,ndt,1.4167
34,3,ndt,2.372725
34,4,ndt,1.6077750000000002
34,1,v,2.3492750000000004
34,2,v,0.980391
34,3,v,1.9962100000000003
34,4,v,3.0915350000000004
