sim_id,condition,parameter,median
23,1,a,2.529045
23,2,a,2.8806000000000003
23,3,a,3.1124650000000003
23,4,a,3.67164
23,1,bias,0.44916449999999997
23,2,bias,0.3776575
23,3,bias,0.46110149999999994
23,4,bias,0.43174099999999993
23,1,ndt,0.9877585
23,2,ndt,0.5777125000000001
23,3,ndt,0.15613849999999999
23,4,ndt,1.4404050000000002
23,1,v,0.98341
23,2,v,1.362645
23,3,v,1.0433700000000001
23,4,v,1.1497450000000002
