sim_id,condition,parameter,median
10,1,a,2.608925
10,2,a,2.34898
10,3,a,3.4737600000000004
10,4,a,7.333855000000001
10,1,bias,0.5148649999999999
10,2,bias,0.483943
10,3,bias,0.49810899999999997
10,4,bias,0.43739849999999997
10,1,ndt,3.0216900000000004
10,2,ndt,0.46150499999999994
10,3,ndt,2.81077
10,4,ndt,2.906835
10,1,v,1.4596950000000002
10,2,v,-0.0324632
10,3,v,1.8396700000000001
10,4,v,4.18478
