sim_id,condition,parameter,median
13,1,a,2.567055
13,2,a,3.9001350000000006
13,3,a,4.276110000000001
13,4,a,3.6451100000000003
13,1,bias,0.49805
13,2,bias,0.4709685
13,3,bias,0.5515304999999999
13,4,bias,0.6764825
13,1,ndt,1.8650300000000002
13,2,ndt,1.412395
13,3,ndt,0.5168729999999999
13,4,ndt,1.41351
13,1,v,2.7585300000000004
13,2,v,2.383845
13,3,v,2.7296050000000003
13,4,v,2.4103950000000003
